well,od_600nm,identifier,replicate,growth_medium,date,elapsed_time_hr,avg_blank_value,strain,class
C7,0.097,GC053,1,glucose,2021-07-23,3.138888888888889,0.07948148148148147,∆opp,Single KO
C7,0.098,GC053,1,glucose,2021-07-23,3.2644444444444445,0.07944444444444444,∆opp,Single KO
C7,0.101,GC053,1,glucose,2021-07-23,3.39,0.0794074074074074,∆opp,Single KO
C7,0.103,GC053,1,glucose,2021-07-23,3.5155555555555558,0.07955555555555555,∆opp,Single KO
C7,0.105,GC053,1,glucose,2021-07-23,3.641111111111111,0.07948148148148147,∆opp,Single KO
C7,0.108,GC053,1,glucose,2021-07-23,3.7666666666666666,0.07948148148148147,∆opp,Single KO
C7,0.111,GC053,1,glucose,2021-07-23,3.8922222222222222,0.07959259259259259,∆opp,Single KO
C7,0.115,GC053,1,glucose,2021-07-23,4.017777777777778,0.07955555555555555,∆opp,Single KO
C7,0.119,GC053,1,glucose,2021-07-23,4.1433333333333335,0.0794074074074074,∆opp,Single KO
C7,0.124,GC053,1,glucose,2021-07-23,4.268888888888889,0.07951851851851852,∆opp,Single KO
C7,0.129,GC053,1,glucose,2021-07-23,4.394444444444445,0.07948148148148147,∆opp,Single KO
C7,0.135,GC053,1,glucose,2021-07-23,4.52,0.07959259259259259,∆opp,Single KO
C7,0.142,GC053,1,glucose,2021-07-23,4.645555555555555,0.07959259259259258,∆opp,Single KO
C7,0.149,GC053,1,glucose,2021-07-23,4.771111111111111,0.07948148148148147,∆opp,Single KO
C7,0.158,GC053,1,glucose,2021-07-23,4.8966666666666665,0.07948148148148147,∆opp,Single KO
C7,0.168,GC053,1,glucose,2021-07-23,5.022222222222222,0.07948148148148147,∆opp,Single KO
C7,0.179,GC053,1,glucose,2021-07-23,5.147777777777778,0.07951851851851852,∆opp,Single KO
C7,0.196,GC053,1,glucose,2021-07-23,5.273333333333333,0.07959259259259258,∆opp,Single KO
C7,0.213,GC053,1,glucose,2021-07-23,5.398888888888889,0.07955555555555555,∆opp,Single KO
C7,0.227,GC053,1,glucose,2021-07-23,5.524444444444445,0.07951851851851852,∆opp,Single KO
C7,0.252,GC053,1,glucose,2021-07-23,5.65,0.07948148148148147,∆opp,Single KO
C7,0.275,GC053,1,glucose,2021-07-23,5.775555555555556,0.07955555555555555,∆opp,Single KO
C7,0.298,GC053,1,glucose,2021-07-23,5.901111111111111,0.07951851851851852,∆opp,Single KO
C7,0.32,GC053,1,glucose,2021-07-23,6.026666666666666,0.0796296296296296,∆opp,Single KO
C7,0.345,GC053,1,glucose,2021-07-23,6.152222222222222,0.07951851851851852,∆opp,Single KO
C7,0.36,GC053,1,glucose,2021-07-23,6.277777777777778,0.07951851851851852,∆opp,Single KO
C7,0.401,GC053,1,glucose,2021-07-23,6.403333333333333,0.07955555555555555,∆opp,Single KO
C7,0.406,GC053,1,glucose,2021-07-23,6.528888888888889,0.07948148148148147,∆opp,Single KO
C7,0.447,GC053,1,glucose,2021-07-23,6.654444444444445,0.07951851851851852,∆opp,Single KO
C7,0.447,GC053,1,glucose,2021-07-23,6.78,0.07948148148148147,∆opp,Single KO
C7,0.479,GC053,1,glucose,2021-07-23,6.905555555555556,0.07959259259259259,∆opp,Single KO
C7,0.492,GC053,1,glucose,2021-07-23,7.0311111111111115,0.07955555555555555,∆opp,Single KO
C7,0.503,GC053,1,glucose,2021-07-23,7.156666666666666,0.07955555555555555,∆opp,Single KO
C7,0.531,GC053,1,glucose,2021-07-23,7.282222222222222,0.07955555555555555,∆opp,Single KO
C7,0.536,GC053,1,glucose,2021-07-23,7.407777777777778,0.07955555555555555,∆opp,Single KO
C7,0.53,GC053,1,glucose,2021-07-23,7.533333333333333,0.07959259259259258,∆opp,Single KO
C7,0.533,GC053,1,glucose,2021-07-23,7.658888888888889,0.07962962962962962,∆opp,Single KO
C7,0.567,GC053,1,glucose,2021-07-23,7.7844444444444445,0.07955555555555555,∆opp,Single KO
C7,0.554,GC053,1,glucose,2021-07-23,7.91,0.07966666666666666,∆opp,Single KO
C7,0.554,GC053,1,glucose,2021-07-23,8.035555555555556,0.07974074074074074,∆opp,Single KO
C7,0.557,GC053,1,glucose,2021-07-23,8.161111111111111,0.07955555555555555,∆opp,Single KO
C7,0.56,GC053,1,glucose,2021-07-23,8.286666666666667,0.07955555555555555,∆opp,Single KO
C7,0.562,GC053,1,glucose,2021-07-23,8.412222222222223,0.07948148148148147,∆opp,Single KO
C7,0.563,GC053,1,glucose,2021-07-23,8.537777777777778,0.07955555555555556,∆opp,Single KO
C7,0.565,GC053,1,glucose,2021-07-23,8.663333333333334,0.07959259259259258,∆opp,Single KO
C7,0.567,GC053,1,glucose,2021-07-23,8.78888888888889,0.07959259259259259,∆opp,Single KO
C7,0.57,GC053,1,glucose,2021-07-23,8.914444444444445,0.0797037037037037,∆opp,Single KO
C7,0.575,GC053,1,glucose,2021-07-23,9.04,0.07955555555555555,∆opp,Single KO
C7,0.578,GC053,1,glucose,2021-07-23,9.165555555555555,0.0797037037037037,∆opp,Single KO
C7,0.587,GC053,1,glucose,2021-07-23,9.29111111111111,0.07948148148148147,∆opp,Single KO
C7,0.586,GC053,1,glucose,2021-07-23,9.416666666666666,0.07962962962962962,∆opp,Single KO
C7,0.59,GC053,1,glucose,2021-07-23,9.542222222222222,0.07962962962962962,∆opp,Single KO
C7,0.595,GC053,1,glucose,2021-07-23,9.667777777777777,0.07959259259259259,∆opp,Single KO
C7,0.599,GC053,1,glucose,2021-07-23,9.793333333333333,0.07959259259259258,∆opp,Single KO
C7,0.604,GC053,1,glucose,2021-07-23,9.918888888888889,0.07955555555555555,∆opp,Single KO
C7,0.609,GC053,1,glucose,2021-07-23,10.044444444444444,0.07959259259259258,∆opp,Single KO
C7,0.623,GC053,1,glucose,2021-07-23,10.17,0.07959259259259259,∆opp,Single KO
C7,0.633,GC053,1,glucose,2021-07-23,10.295555555555556,0.07959259259259258,∆opp,Single KO
C7,0.636,GC053,1,glucose,2021-07-23,10.421111111111111,0.07951851851851852,∆opp,Single KO
C7,0.636,GC053,1,glucose,2021-07-23,10.546666666666667,0.07959259259259259,∆opp,Single KO
C7,0.636,GC053,1,glucose,2021-07-23,10.672222222222222,0.07948148148148147,∆opp,Single KO
C7,0.636,GC053,1,glucose,2021-07-23,10.797777777777778,0.0796296296296296,∆opp,Single KO
C7,0.635,GC053,1,glucose,2021-07-23,10.923333333333334,0.07951851851851852,∆opp,Single KO
C7,0.634,GC053,1,glucose,2021-07-23,11.04888888888889,0.07959259259259258,∆opp,Single KO
C7,0.633,GC053,1,glucose,2021-07-23,11.174444444444445,0.07962962962962962,∆opp,Single KO
C7,0.631,GC053,1,glucose,2021-07-23,11.3,0.07977777777777778,∆opp,Single KO
C7,0.63,GC053,1,glucose,2021-07-23,11.425555555555556,0.07955555555555555,∆opp,Single KO
C7,0.627,GC053,1,glucose,2021-07-23,11.551111111111112,0.07974074074074074,∆opp,Single KO
C7,0.626,GC053,1,glucose,2021-07-23,11.676666666666666,0.07966666666666666,∆opp,Single KO
C7,0.624,GC053,1,glucose,2021-07-23,11.802222222222222,0.07974074074074074,∆opp,Single KO
C7,0.622,GC053,1,glucose,2021-07-23,11.927777777777777,0.07966666666666666,∆opp,Single KO
D7,0.083,GC053,2,glucose,2021-07-23,0.0,0.07937037037037037,∆opp,Single KO
D7,0.083,GC053,2,glucose,2021-07-23,0.12555555555555556,0.07922222222222224,∆opp,Single KO
D7,0.083,GC053,2,glucose,2021-07-23,0.2511111111111111,0.0792962962962963,∆opp,Single KO
D7,0.083,GC053,2,glucose,2021-07-23,0.37666666666666665,0.07940740740740741,∆opp,Single KO
D7,0.083,GC053,2,glucose,2021-07-23,0.5022222222222222,0.07940740740740741,∆opp,Single KO
D7,0.084,GC053,2,glucose,2021-07-23,0.6277777777777778,0.07933333333333333,∆opp,Single KO
D7,0.084,GC053,2,glucose,2021-07-23,0.7533333333333333,0.07940740740740741,∆opp,Single KO
D7,0.084,GC053,2,glucose,2021-07-23,0.8788888888888889,0.07962962962962962,∆opp,Single KO
D7,0.084,GC053,2,glucose,2021-07-23,1.0044444444444445,0.07940740740740741,∆opp,Single KO
D7,0.085,GC053,2,glucose,2021-07-23,1.13,0.07948148148148147,∆opp,Single KO
D7,0.085,GC053,2,glucose,2021-07-23,1.2555555555555555,0.07951851851851852,∆opp,Single KO
D7,0.086,GC053,2,glucose,2021-07-23,1.3811111111111112,0.07951851851851852,∆opp,Single KO
D7,0.086,GC053,2,glucose,2021-07-23,1.5066666666666666,0.07951851851851852,∆opp,Single KO
D7,0.087,GC053,2,glucose,2021-07-23,1.6322222222222222,0.07959259259259259,∆opp,Single KO
D7,0.087,GC053,2,glucose,2021-07-23,1.7577777777777779,0.07944444444444444,∆opp,Single KO
D7,0.088,GC053,2,glucose,2021-07-23,1.8833333333333333,0.07951851851851852,∆opp,Single KO
D7,0.089,GC053,2,glucose,2021-07-23,2.008888888888889,0.07955555555555555,∆opp,Single KO
D7,0.089,GC053,2,glucose,2021-07-23,2.1344444444444446,0.07955555555555555,∆opp,Single KO
D7,0.09,GC053,2,glucose,2021-07-23,2.26,0.07951851851851852,∆opp,Single KO
D7,0.091,GC053,2,glucose,2021-07-23,2.3855555555555554,0.07951851851851852,∆opp,Single KO
D7,0.092,GC053,2,glucose,2021-07-23,2.511111111111111,0.07951851851851852,∆opp,Single KO
D7,0.093,GC053,2,glucose,2021-07-23,2.6366666666666667,0.07951851851851852,∆opp,Single KO
D7,0.094,GC053,2,glucose,2021-07-23,2.7622222222222224,0.07937037037037037,∆opp,Single KO
D7,0.095,GC053,2,glucose,2021-07-23,2.887777777777778,0.07948148148148147,∆opp,Single KO
D7,0.097,GC053,2,glucose,2021-07-23,3.013333333333333,0.07937037037037037,∆opp,Single KO
D7,0.098,GC053,2,glucose,2021-07-23,3.138888888888889,0.07948148148148147,∆opp,Single KO
D7,0.1,GC053,2,glucose,2021-07-23,3.2644444444444445,0.07944444444444444,∆opp,Single KO
D7,0.102,GC053,2,glucose,2021-07-23,3.39,0.0794074074074074,∆opp,Single KO
D7,0.105,GC053,2,glucose,2021-07-23,3.5155555555555558,0.07955555555555555,∆opp,Single KO
D7,0.107,GC053,2,glucose,2021-07-23,3.641111111111111,0.07948148148148147,∆opp,Single KO
D7,0.11,GC053,2,glucose,2021-07-23,3.7666666666666666,0.07948148148148147,∆opp,Single KO
D7,0.113,GC053,2,glucose,2021-07-23,3.8922222222222222,0.07959259259259259,∆opp,Single KO
D7,0.116,GC053,2,glucose,2021-07-23,4.017777777777778,0.07955555555555555,∆opp,Single KO
D7,0.12,GC053,2,glucose,2021-07-23,4.1433333333333335,0.0794074074074074,∆opp,Single KO
D7,0.125,GC053,2,glucose,2021-07-23,4.268888888888889,0.07951851851851852,∆opp,Single KO
D7,0.131,GC053,2,glucose,2021-07-23,4.394444444444445,0.07948148148148147,∆opp,Single KO
D7,0.136,GC053,2,glucose,2021-07-23,4.52,0.07959259259259259,∆opp,Single KO
D7,0.143,GC053,2,glucose,2021-07-23,4.645555555555555,0.07959259259259258,∆opp,Single KO
D7,0.15,GC053,2,glucose,2021-07-23,4.771111111111111,0.07948148148148147,∆opp,Single KO
D7,0.159,GC053,2,glucose,2021-07-23,4.8966666666666665,0.07948148148148147,∆opp,Single KO
D7,0.169,GC053,2,glucose,2021-07-23,5.022222222222222,0.07948148148148147,∆opp,Single KO
D7,0.181,GC053,2,glucose,2021-07-23,5.147777777777778,0.07951851851851852,∆opp,Single KO
D7,0.197,GC053,2,glucose,2021-07-23,5.273333333333333,0.07959259259259258,∆opp,Single KO
D7,0.217,GC053,2,glucose,2021-07-23,5.398888888888889,0.07955555555555555,∆opp,Single KO
D7,0.231,GC053,2,glucose,2021-07-23,5.524444444444445,0.07951851851851852,∆opp,Single KO
D7,0.265,GC053,2,glucose,2021-07-23,5.65,0.07948148148148147,∆opp,Single KO
D7,0.29,GC053,2,glucose,2021-07-23,5.775555555555556,0.07955555555555555,∆opp,Single KO
D7,0.313,GC053,2,glucose,2021-07-23,5.901111111111111,0.07951851851851852,∆opp,Single KO
D7,0.34,GC053,2,glucose,2021-07-23,6.026666666666666,0.0796296296296296,∆opp,Single KO
D7,0.367,GC053,2,glucose,2021-07-23,6.152222222222222,0.07951851851851852,∆opp,Single KO
D7,0.388,GC053,2,glucose,2021-07-23,6.277777777777778,0.07951851851851852,∆opp,Single KO
D7,0.443,GC053,2,glucose,2021-07-23,6.403333333333333,0.07955555555555555,∆opp,Single KO
D7,0.445,GC053,2,glucose,2021-07-23,6.528888888888889,0.07948148148148147,∆opp,Single KO
D7,0.492,GC053,2,glucose,2021-07-23,6.654444444444445,0.07951851851851852,∆opp,Single KO
D7,0.484,GC053,2,glucose,2021-07-23,6.78,0.07948148148148147,∆opp,Single KO
D7,0.523,GC053,2,glucose,2021-07-23,6.905555555555556,0.07959259259259259,∆opp,Single KO
D7,0.526,GC053,2,glucose,2021-07-23,7.0311111111111115,0.07955555555555555,∆opp,Single KO
D7,0.559,GC053,2,glucose,2021-07-23,7.156666666666666,0.07955555555555555,∆opp,Single KO
D7,0.589,GC053,2,glucose,2021-07-23,7.282222222222222,0.07955555555555555,∆opp,Single KO
D7,0.58,GC053,2,glucose,2021-07-23,7.407777777777778,0.07955555555555555,∆opp,Single KO
D7,0.543,GC053,2,glucose,2021-07-23,7.533333333333333,0.07959259259259258,∆opp,Single KO
D7,0.585,GC053,2,glucose,2021-07-23,7.658888888888889,0.07962962962962962,∆opp,Single KO
D7,0.577,GC053,2,glucose,2021-07-23,7.7844444444444445,0.07955555555555555,∆opp,Single KO
D7,0.549,GC053,2,glucose,2021-07-23,7.91,0.07966666666666666,∆opp,Single KO
D7,0.558,GC053,2,glucose,2021-07-23,8.035555555555556,0.07974074074074074,∆opp,Single KO
D7,0.563,GC053,2,glucose,2021-07-23,8.161111111111111,0.07955555555555555,∆opp,Single KO
D7,0.563,GC053,2,glucose,2021-07-23,8.286666666666667,0.07955555555555555,∆opp,Single KO
D7,0.564,GC053,2,glucose,2021-07-23,8.412222222222223,0.07948148148148147,∆opp,Single KO
D7,0.566,GC053,2,glucose,2021-07-23,8.537777777777778,0.07955555555555556,∆opp,Single KO
D7,0.568,GC053,2,glucose,2021-07-23,8.663333333333334,0.07959259259259258,∆opp,Single KO
D7,0.571,GC053,2,glucose,2021-07-23,8.78888888888889,0.07959259259259259,∆opp,Single KO
D7,0.574,GC053,2,glucose,2021-07-23,8.914444444444445,0.0797037037037037,∆opp,Single KO
D7,0.577,GC053,2,glucose,2021-07-23,9.04,0.07955555555555555,∆opp,Single KO
D7,0.581,GC053,2,glucose,2021-07-23,9.165555555555555,0.0797037037037037,∆opp,Single KO
D7,0.584,GC053,2,glucose,2021-07-23,9.29111111111111,0.07948148148148147,∆opp,Single KO
D7,0.588,GC053,2,glucose,2021-07-23,9.416666666666666,0.07962962962962962,∆opp,Single KO
D7,0.592,GC053,2,glucose,2021-07-23,9.542222222222222,0.07962962962962962,∆opp,Single KO
D7,0.596,GC053,2,glucose,2021-07-23,9.667777777777777,0.07959259259259259,∆opp,Single KO
D7,0.6,GC053,2,glucose,2021-07-23,9.793333333333333,0.07959259259259258,∆opp,Single KO
D7,0.604,GC053,2,glucose,2021-07-23,9.918888888888889,0.07955555555555555,∆opp,Single KO
D7,0.609,GC053,2,glucose,2021-07-23,10.044444444444444,0.07959259259259258,∆opp,Single KO
D7,0.618,GC053,2,glucose,2021-07-23,10.17,0.07959259259259259,∆opp,Single KO
D7,0.631,GC053,2,glucose,2021-07-23,10.295555555555556,0.07959259259259258,∆opp,Single KO
D7,0.635,GC053,2,glucose,2021-07-23,10.421111111111111,0.07951851851851852,∆opp,Single KO
D7,0.635,GC053,2,glucose,2021-07-23,10.546666666666667,0.07959259259259259,∆opp,Single KO
D7,0.635,GC053,2,glucose,2021-07-23,10.672222222222222,0.07948148148148147,∆opp,Single KO
D7,0.634,GC053,2,glucose,2021-07-23,10.797777777777778,0.0796296296296296,∆opp,Single KO
D7,0.633,GC053,2,glucose,2021-07-23,10.923333333333334,0.07951851851851852,∆opp,Single KO
D7,0.632,GC053,2,glucose,2021-07-23,11.04888888888889,0.07959259259259258,∆opp,Single KO
D7,0.631,GC053,2,glucose,2021-07-23,11.174444444444445,0.07962962962962962,∆opp,Single KO
D7,0.63,GC053,2,glucose,2021-07-23,11.3,0.07977777777777778,∆opp,Single KO
D7,0.628,GC053,2,glucose,2021-07-23,11.425555555555556,0.07955555555555555,∆opp,Single KO
D7,0.626,GC053,2,glucose,2021-07-23,11.551111111111112,0.07974074074074074,∆opp,Single KO
D7,0.624,GC053,2,glucose,2021-07-23,11.676666666666666,0.07966666666666666,∆opp,Single KO
D7,0.623,GC053,2,glucose,2021-07-23,11.802222222222222,0.07974074074074074,∆opp,Single KO
D7,0.621,GC053,2,glucose,2021-07-23,11.927777777777777,0.07966666666666666,∆opp,Single KO
E7,0.081,GC053,3,glucose,2021-07-23,0.0,0.07937037037037037,∆opp,Single KO
E7,0.081,GC053,3,glucose,2021-07-23,0.12555555555555556,0.07922222222222224,∆opp,Single KO
E7,0.081,GC053,3,glucose,2021-07-23,0.2511111111111111,0.0792962962962963,∆opp,Single KO
E7,0.082,GC053,3,glucose,2021-07-23,0.37666666666666665,0.07940740740740741,∆opp,Single KO
E7,0.082,GC053,3,glucose,2021-07-23,0.5022222222222222,0.07940740740740741,∆opp,Single KO
E7,0.082,GC053,3,glucose,2021-07-23,0.6277777777777778,0.07933333333333333,∆opp,Single KO
E7,0.083,GC053,3,glucose,2021-07-23,0.7533333333333333,0.07940740740740741,∆opp,Single KO
E7,0.083,GC053,3,glucose,2021-07-23,0.8788888888888889,0.07962962962962962,∆opp,Single KO
E7,0.083,GC053,3,glucose,2021-07-23,1.0044444444444445,0.07940740740740741,∆opp,Single KO
E7,0.083,GC053,3,glucose,2021-07-23,1.13,0.07948148148148147,∆opp,Single KO
E7,0.084,GC053,3,glucose,2021-07-23,1.2555555555555555,0.07951851851851852,∆opp,Single KO
E7,0.084,GC053,3,glucose,2021-07-23,1.3811111111111112,0.07951851851851852,∆opp,Single KO
E7,0.085,GC053,3,glucose,2021-07-23,1.5066666666666666,0.07951851851851852,∆opp,Single KO
E7,0.085,GC053,3,glucose,2021-07-23,1.6322222222222222,0.07959259259259259,∆opp,Single KO
E7,0.085,GC053,3,glucose,2021-07-23,1.7577777777777779,0.07944444444444444,∆opp,Single KO
E7,0.086,GC053,3,glucose,2021-07-23,1.8833333333333333,0.07951851851851852,∆opp,Single KO
E7,0.086,GC053,3,glucose,2021-07-23,2.008888888888889,0.07955555555555555,∆opp,Single KO
E7,0.087,GC053,3,glucose,2021-07-23,2.1344444444444446,0.07955555555555555,∆opp,Single KO
E7,0.088,GC053,3,glucose,2021-07-23,2.26,0.07951851851851852,∆opp,Single KO
E7,0.089,GC053,3,glucose,2021-07-23,2.3855555555555554,0.07951851851851852,∆opp,Single KO
E7,0.09,GC053,3,glucose,2021-07-23,2.511111111111111,0.07951851851851852,∆opp,Single KO
E7,0.091,GC053,3,glucose,2021-07-23,2.6366666666666667,0.07951851851851852,∆opp,Single KO
E7,0.091,GC053,3,glucose,2021-07-23,2.7622222222222224,0.07937037037037037,∆opp,Single KO
E7,0.093,GC053,3,glucose,2021-07-23,2.887777777777778,0.07948148148148147,∆opp,Single KO
E7,0.095,GC053,3,glucose,2021-07-23,3.013333333333333,0.07937037037037037,∆opp,Single KO
E7,0.097,GC053,3,glucose,2021-07-23,3.138888888888889,0.07948148148148147,∆opp,Single KO
E7,0.098,GC053,3,glucose,2021-07-23,3.2644444444444445,0.07944444444444444,∆opp,Single KO
E7,0.1,GC053,3,glucose,2021-07-23,3.39,0.0794074074074074,∆opp,Single KO
E7,0.102,GC053,3,glucose,2021-07-23,3.5155555555555558,0.07955555555555555,∆opp,Single KO
E7,0.105,GC053,3,glucose,2021-07-23,3.641111111111111,0.07948148148148147,∆opp,Single KO
E7,0.108,GC053,3,glucose,2021-07-23,3.7666666666666666,0.07948148148148147,∆opp,Single KO
E7,0.111,GC053,3,glucose,2021-07-23,3.8922222222222222,0.07959259259259259,∆opp,Single KO
E7,0.114,GC053,3,glucose,2021-07-23,4.017777777777778,0.07955555555555555,∆opp,Single KO
E7,0.118,GC053,3,glucose,2021-07-23,4.1433333333333335,0.0794074074074074,∆opp,Single KO
E7,0.123,GC053,3,glucose,2021-07-23,4.268888888888889,0.07951851851851852,∆opp,Single KO
E7,0.129,GC053,3,glucose,2021-07-23,4.394444444444445,0.07948148148148147,∆opp,Single KO
E7,0.135,GC053,3,glucose,2021-07-23,4.52,0.07959259259259259,∆opp,Single KO
E7,0.141,GC053,3,glucose,2021-07-23,4.645555555555555,0.07959259259259258,∆opp,Single KO
E7,0.149,GC053,3,glucose,2021-07-23,4.771111111111111,0.07948148148148147,∆opp,Single KO
E7,0.157,GC053,3,glucose,2021-07-23,4.8966666666666665,0.07948148148148147,∆opp,Single KO
E7,0.167,GC053,3,glucose,2021-07-23,5.022222222222222,0.07948148148148147,∆opp,Single KO
E7,0.179,GC053,3,glucose,2021-07-23,5.147777777777778,0.07951851851851852,∆opp,Single KO
E7,0.195,GC053,3,glucose,2021-07-23,5.273333333333333,0.07959259259259258,∆opp,Single KO
E7,0.215,GC053,3,glucose,2021-07-23,5.398888888888889,0.07955555555555555,∆opp,Single KO
E7,0.23,GC053,3,glucose,2021-07-23,5.524444444444445,0.07951851851851852,∆opp,Single KO
E7,0.26,GC053,3,glucose,2021-07-23,5.65,0.07948148148148147,∆opp,Single KO
E7,0.283,GC053,3,glucose,2021-07-23,5.775555555555556,0.07955555555555555,∆opp,Single KO
E7,0.306,GC053,3,glucose,2021-07-23,5.901111111111111,0.07951851851851852,∆opp,Single KO
E7,0.333,GC053,3,glucose,2021-07-23,6.026666666666666,0.0796296296296296,∆opp,Single KO
E7,0.356,GC053,3,glucose,2021-07-23,6.152222222222222,0.07951851851851852,∆opp,Single KO
E7,0.378,GC053,3,glucose,2021-07-23,6.277777777777778,0.07951851851851852,∆opp,Single KO
E7,0.423,GC053,3,glucose,2021-07-23,6.403333333333333,0.07955555555555555,∆opp,Single KO
E7,0.443,GC053,3,glucose,2021-07-23,6.528888888888889,0.07948148148148147,∆opp,Single KO
E7,0.5,GC053,3,glucose,2021-07-23,6.654444444444445,0.07951851851851852,∆opp,Single KO
E7,0.491,GC053,3,glucose,2021-07-23,6.78,0.07948148148148147,∆opp,Single KO
E7,0.53,GC053,3,glucose,2021-07-23,6.905555555555556,0.07959259259259259,∆opp,Single KO
E7,0.56,GC053,3,glucose,2021-07-23,7.0311111111111115,0.07955555555555555,∆opp,Single KO
E7,0.577,GC053,3,glucose,2021-07-23,7.156666666666666,0.07955555555555555,∆opp,Single KO
E7,0.601,GC053,3,glucose,2021-07-23,7.282222222222222,0.07955555555555555,∆opp,Single KO
E7,0.559,GC053,3,glucose,2021-07-23,7.407777777777778,0.07955555555555555,∆opp,Single KO
E7,0.527,GC053,3,glucose,2021-07-23,7.533333333333333,0.07959259259259258,∆opp,Single KO
E7,0.571,GC053,3,glucose,2021-07-23,7.658888888888889,0.07962962962962962,∆opp,Single KO
E7,0.552,GC053,3,glucose,2021-07-23,7.7844444444444445,0.07955555555555555,∆opp,Single KO
E7,0.554,GC053,3,glucose,2021-07-23,7.91,0.07966666666666666,∆opp,Single KO
E7,0.562,GC053,3,glucose,2021-07-23,8.035555555555556,0.07974074074074074,∆opp,Single KO
E7,0.569,GC053,3,glucose,2021-07-23,8.161111111111111,0.07955555555555555,∆opp,Single KO
E7,0.569,GC053,3,glucose,2021-07-23,8.286666666666667,0.07955555555555555,∆opp,Single KO
E7,0.569,GC053,3,glucose,2021-07-23,8.412222222222223,0.07948148148148147,∆opp,Single KO
E7,0.571,GC053,3,glucose,2021-07-23,8.537777777777778,0.07955555555555556,∆opp,Single KO
E7,0.572,GC053,3,glucose,2021-07-23,8.663333333333334,0.07959259259259258,∆opp,Single KO
E7,0.575,GC053,3,glucose,2021-07-23,8.78888888888889,0.07959259259259259,∆opp,Single KO
E7,0.578,GC053,3,glucose,2021-07-23,8.914444444444445,0.0797037037037037,∆opp,Single KO
E7,0.582,GC053,3,glucose,2021-07-23,9.04,0.07955555555555555,∆opp,Single KO
E7,0.585,GC053,3,glucose,2021-07-23,9.165555555555555,0.0797037037037037,∆opp,Single KO
E7,0.59,GC053,3,glucose,2021-07-23,9.29111111111111,0.07948148148148147,∆opp,Single KO
E7,0.593,GC053,3,glucose,2021-07-23,9.416666666666666,0.07962962962962962,∆opp,Single KO
E7,0.598,GC053,3,glucose,2021-07-23,9.542222222222222,0.07962962962962962,∆opp,Single KO
E7,0.602,GC053,3,glucose,2021-07-23,9.667777777777777,0.07959259259259259,∆opp,Single KO
E7,0.607,GC053,3,glucose,2021-07-23,9.793333333333333,0.07959259259259258,∆opp,Single KO
E7,0.61,GC053,3,glucose,2021-07-23,9.918888888888889,0.07955555555555555,∆opp,Single KO
E7,0.615,GC053,3,glucose,2021-07-23,10.044444444444444,0.07959259259259258,∆opp,Single KO
E7,0.627,GC053,3,glucose,2021-07-23,10.17,0.07959259259259259,∆opp,Single KO
E7,0.637,GC053,3,glucose,2021-07-23,10.295555555555556,0.07959259259259258,∆opp,Single KO
E7,0.64,GC053,3,glucose,2021-07-23,10.421111111111111,0.07951851851851852,∆opp,Single KO
E7,0.639,GC053,3,glucose,2021-07-23,10.546666666666667,0.07959259259259259,∆opp,Single KO
E7,0.639,GC053,3,glucose,2021-07-23,10.672222222222222,0.07948148148148147,∆opp,Single KO
E7,0.638,GC053,3,glucose,2021-07-23,10.797777777777778,0.0796296296296296,∆opp,Single KO
E7,0.638,GC053,3,glucose,2021-07-23,10.923333333333334,0.07951851851851852,∆opp,Single KO
E7,0.637,GC053,3,glucose,2021-07-23,11.04888888888889,0.07959259259259258,∆opp,Single KO
E7,0.635,GC053,3,glucose,2021-07-23,11.174444444444445,0.07962962962962962,∆opp,Single KO
E7,0.634,GC053,3,glucose,2021-07-23,11.3,0.07977777777777778,∆opp,Single KO
E7,0.632,GC053,3,glucose,2021-07-23,11.425555555555556,0.07955555555555555,∆opp,Single KO
E7,0.63,GC053,3,glucose,2021-07-23,11.551111111111112,0.07974074074074074,∆opp,Single KO
E7,0.629,GC053,3,glucose,2021-07-23,11.676666666666666,0.07966666666666666,∆opp,Single KO
E7,0.627,GC053,3,glucose,2021-07-23,11.802222222222222,0.07974074074074074,∆opp,Single KO
E7,0.625,GC053,3,glucose,2021-07-23,11.927777777777777,0.07966666666666666,∆opp,Single KO
C9,0.084,GC049,1,glucose,2021-07-23,0.0,0.07937037037037037,∆pot,Single KO
C9,0.084,GC049,1,glucose,2021-07-23,0.12555555555555556,0.07922222222222224,∆pot,Single KO
C9,0.084,GC049,1,glucose,2021-07-23,0.2511111111111111,0.0792962962962963,∆pot,Single KO
C9,0.085,GC049,1,glucose,2021-07-23,0.37666666666666665,0.07940740740740741,∆pot,Single KO
C9,0.085,GC049,1,glucose,2021-07-23,0.5022222222222222,0.07940740740740741,∆pot,Single KO
C9,0.085,GC049,1,glucose,2021-07-23,0.6277777777777778,0.07933333333333333,∆pot,Single KO
C9,0.086,GC049,1,glucose,2021-07-23,0.7533333333333333,0.07940740740740741,∆pot,Single KO
C9,0.086,GC049,1,glucose,2021-07-23,0.8788888888888889,0.07962962962962962,∆pot,Single KO
C9,0.086,GC049,1,glucose,2021-07-23,1.0044444444444445,0.07940740740740741,∆pot,Single KO
C9,0.087,GC049,1,glucose,2021-07-23,1.13,0.07948148148148147,∆pot,Single KO
C9,0.087,GC049,1,glucose,2021-07-23,1.2555555555555555,0.07951851851851852,∆pot,Single KO
